date,tank,community,adj_eth_area,dispersal,wattage,metacommunity,treatment_rep,temp_mean,temp_max,temp_sd,temp_min,degree_hrs,bluegreen,chl_a_fluoro,cryptophyta,diatoms,green_algae,yellow_substances,experiment,inc.start.time,inc.stop.time,light.start.lux,inc_meanT,inc_maxT,inc_minT,week,nitrate,phosphate,ammonium,total_n,n_to_p,mean_chla,sd_chla,NPP,R,GPP,net_troph,total_adj_eth_area,total_chla,mass_specific_NPP
2018-07-16,13,peri,4.82276667262,none,300,4,2,26.29,30.8,2.854292804283998,22.01,90858.24,0.98,22.73,0.08,0,21.67,1.25,TRUE,15:52:00,18:06:00,1566,30.675384615384615,30.8,30.46,1,0,0.7058482246425388,1.2856651727885744,1.2856651727885744,1.821447058876816,63.855,7.813529932111348,NA,NA,NA,NA,35.44830001786,72.445,NA
2018-07-16,15,peri,4.63476667262,none,200,4,2,25.70861111111111,30.11,2.8508711982421424,21.4,88848.95999999999,0,15.59,1.04,0.98,13.57,1.61,TRUE,15:16:00,17:26:00,1680,29.683846153846154,30.11,29.08,1,0,0.6792198329093662,0.5718294663608716,0.5718294663608716,0.8418915918746082,22.259999999999998,0.05656854249492511,NA,NA,NA,NA,20.50940001786,27.884999999999998,NA
2018-07-16,14,peri,5.27476667262,none,0,4,2,23.9175,28.78,3.043455548931458,19.56,82658.88,0,8.16,0.81,0,7.35,1.26,TRUE,15:34:00,18:06:00,NA,28.505333333333333,28.78,27.84,1,0,0,0.4061563306898544,0.4061563306898544,Inf,28.97,0.15556349186103965,NA,NA,NA,NA,NA,31.724999999999998,NA
2018-07-16,41,sed,5.43996667262,none,0,11,4,23.491180555555555,27.84,2.7705755370198015,19.56,81185.52,0,15.94,0.71,6.44,8.79,1.56,TRUE,12:30:00,14:24:00,NA,24.23090909090909,25.31,22.99,1,0.23791901856074754,0.36656477963681605,0.44402447598608696,0.6819434945468346,1.8603628401574437,NA,NA,NA,NA,NA,NA,NA,35.105000000000004,NA
2018-07-18,8,h2o,2.13536667262,none,0,2,1,25.47513888888889,29.56,2.4237447147159368,22.09,88042.08,0,19.46,1,0,18.46,1.61,TRUE,11:24:00,14:26:00,100995,25.588333333333335,27.67,23.68,1,0,1.177340349040529,0.38722225804173827,0.38722225804173827,0.3288957677848247,7.885,0.0212132034355966,NA,NA,NA,NA,144.6216333631,49.035,NA
2018-07-18,14,h2o,0.96636667262,none,0,4,2,25.030277777777776,29.17,2.4474776353312757,21.7,86504.64,0.75,8.42,0,1.9,5.77,0.97,TRUE,15:50:00,17:54:00,24789,29.015833333333333,29.17,28.65,1,0.24045327518796789,0,0.4676920667962323,0.7081453419842002,Inf,7.165,0.021213203435595972,NA,NA,NA,NA,17.00200001786,52.445,NA
2018-07-18,8,peri,2.0057666726199996,none,0,2,1,25.47513888888889,29.56,2.4237447147159368,22.09,88042.08,0,19.46,1,0,18.46,1.61,TRUE,11:24:00,14:26:00,100995,25.588333333333335,27.67,23.68,1,0,1.177340349040529,0.38722225804173827,0.38722225804173827,0.3288957677848247,33.265,20.230325009747126,NA,NA,NA,NA,144.6216333631,49.035,NA
2018-07-20,35,sed,4.52246667262,none,300,9,3,25.187986111111112,29.38,2.602384484813641,21.4,87049.68000000001,0.56,24.56,0.59,0,23.4,1.64,TRUE,10:43:00,12:58:00,23935,23.71076923076923,25.35,22.05,1,0.7199685842372845,0,0.4014228125278255,1.1213913967651101,Inf,NA,NA,NA,NA,NA,NA,7.484200017860001,59.775,NA
2018-07-16,43,peri,3.36126667262,none,300,11,4,26.40826388888889,30.67,2.6256583136854132,22.48,91266.95999999999,0.47,6.34,0.6,0,5.28,1.36,TRUE,11:48:00,13:53:00,1736,26.361538461538462,27.97,24.62,1,1.8365357321573073,0,0.5150272484165229,2.35156298057383,Inf,52.01,0.7071067811865476,NA,NA,NA,NA,17.287500017859998,60.83,NA
2018-07-18,14,peri,0.70956667262,none,0,4,2,25.030277777777776,29.17,2.4474776353312757,21.7,86504.64,0.75,8.42,0,1.9,5.77,0.97,TRUE,15:50:00,17:54:00,24789,29.015833333333333,29.17,28.65,1,0.24045327518796789,0,0.4676920667962323,0.7081453419842002,Inf,45.28,0.4949747468305853,NA,NA,NA,NA,17.00200001786,52.445,NA
2018-07-16,33,peri,3.16246667262,none,0,9,3,23.724444444444444,28.31,2.875545743952498,19.69,81991.68000000001,0,11,0.59,5.78,4.63,1.65,TRUE,14:34:00,16:40:00,1879,27.027142857142856,28.01,25.69,1,2.86689642544152,0,0.5528953937127552,3.419791819154275,Inf,24.545,0.33234018715767905,NA,NA,NA,NA,27.299500017859998,28.040000000000003,NA
2018-07-18,15,sed,21.431966672620003,none,200,4,2,26.73986111111111,30.37,2.187791614484147,23.68,92412.95999999999,1.32,15.82,0.26,0,14.24,1.72,TRUE,16:07:00,18:13:00,21871,30.213846153846152,30.37,29.9,1,0.21511070891576484,0.3280089727722776,0,0.21511070891576484,0.6558073917846964,NA,NA,NA,NA,NA,NA,NA,52.135,NA
2018-07-18,7,sed,7.84196667262,none,100,2,1,26.14576388888889,29.73,2.158490660131676,23.12,90359.76000000001,0.29,9.04,1.07,0,7.68,1.32,TRUE,11:03:00,14:15:00,19276,25.79263157894737,27.67,23.94,1,0,0.36656477963681605,0.4298239214999997,0.4298239214999997,1.172572885823508,NA,NA,NA,NA,NA,NA,10.43410001786,69.94,NA
2018-07-18,41,peri,2.39266667262,none,0,11,4,24.999375,28.95,2.394329028090175,21.83,86397.84,0.99,17.15,0,3.86,12.3,1.04,TRUE,11:43:00,14:30:00,16898,25.458823529411763,27.15,23.59,1,0,0.3380086487728414,0,0,0,23.28,1.1172287142747463,NA,NA,NA,NA,20.60030001786,32.894999999999996,NA
2018-07-18,13,h2o,0.88636667262,none,300,4,2,27.4225,31.1,2.148676450634317,24.41,94772.16,1.17,22.83,0.12,0.34,21.19,1.49,TRUE,15:26:00,17:38:00,26424,30.753846153846155,31.1,30.28,1,0.5080379633051555,0,0.4298239214999997,0.9378618848051552,Inf,25.42,0.014142135623730649,NA,NA,NA,NA,1.8611333452399998,49.84,NA
2018-07-18,36,h2o,1.22766667262,none,200,9,3,26.688194444444445,30.41,2.1068176554357123,23.76,92234.4,0.3,19.22,0.26,0.3,18.36,1.34,TRUE,15:03:00,17:05:00,29915,29.749166666666667,30.24,29.13,1,0,0.7102196344601888,0.4676920667962323,0.4676920667962323,0.6585175121942488,13.420000000000002,0.05656854249492385,NA,NA,NA,NA,6.914100017860001,38.915000000000006,NA
2018-07-18,5,h2o,1.70736667262,none,200,2,1,26.889722222222222,30.8,2.25214457063821,23.72,92930.88,0.68,21.5,0.47,0,20.35,1.71,TRUE,10:18:00,13:28:00,14994,25.4535,27.45,24.06,1,0.6527040527628684,1.081137384775883,0.3824887398797091,1.0351927926425775,0.957503465535206,22.16,0.14142135623731153,NA,NA,NA,NA,11.845300017860001,41.465,NA
2018-07-18,35,h2o,1.28016667262,none,300,9,3,27.757708333333333,31.44,2.1377717694159704,24.79,95930.64,0.05,18.1,1.09,0,16.97,1.83,TRUE,14:40:00,14:47:00,NA,30.148333333333333,30.54,29.73,1,0.311412460750136,0.9233827554189482,0.41562336701391245,0.7270358277640485,0.7873612794882496,17.03,5.586143571373726,NA,NA,NA,NA,7.76850001786,44.09,NA
2018-07-14,6,peri,2.26016667262,none,300,2,1,23.81659722222222,28.48,2.8536530785257774,19.47,82310.16,NA,NA,NA,NA,NA,NA,TRUE,14:25:00,16:25:00,NA,27.559166666666666,28.23,26.77,1,0.556789902607767,0,0.5386948392266683,1.0954847418344351,Inf,23.29,0.1697056274847703,NA,NA,NA,NA,11.401300017859999,28.314999999999998,NA
2018-07-18,42,peri,1.9025666726200001,none,100,11,4,25.935,29.9,2.3730568053459233,22.73,89631.36,0.35,8.92,0.71,0,7.86,1.46,TRUE,12:02:00,14:34:00,NA,26.582,28.14,24.92,1,0,0.36656477963681605,0.4108898488518836,0.4108898488518836,1.1209201529371802,77.975,1.0677312395916903,NA,NA,NA,NA,8.41770001786,83.035,NA
2018-07-14,13,peri,2.56046667262,none,300,4,2,23.553333333333335,28.18,2.861921942121623,19.26,81400.31999999999,NA,NA,NA,NA,NA,NA,TRUE,16:05:00,18:17:00,1679,28.064615384615387,28.18,27.71,1,0,0,0,0,NaN,37.42,0.24041630560342858,NA,NA,NA,NA,31.314400017860002,75.885,NA
2018-07-16,41,peri,2.50656667262,none,0,11,4,23.491180555555555,27.84,2.7705755370198015,19.56,81185.52,0,15.94,0.71,6.44,8.79,1.56,TRUE,12:30:00,14:24:00,NA,24.23090909090909,25.31,22.99,1,0.23791901856074754,0.36656477963681605,0.44402447598608696,0.6819434945468346,1.8603628401574437,11.265,0.049497474683058526,NA,NA,NA,NA,NA,35.105000000000004,NA
2018-07-14,16,h2o,2.81436667262,none,100,4,2,22.388402777777777,26.94,2.780703403287587,18.36,77374.31999999999,NA,NA,NA,NA,NA,NA,TRUE,18:13:00,20:18:00,1078,25.966666666666665,26.34,25.44,1,0.22017922217020555,0,0.5008266939304357,0.7210059161006412,Inf,9.225,0.2050609665440982,NA,NA,NA,NA,14.45200001786,35.935,NA
2018-07-18,43,h2o,1.91196667262,none,300,11,4,28.10375,31.83,2.135331446079363,25.18,97126.56,0.62,7.35,0.92,0,5.81,1.63,TRUE,12:35:00,14:51:00,29271,29.395714285714284,30.71,27.93,1,0.17963111613468122,0.7240937528384693,0.604964093495075,0.7845952096297562,1.0835547283126243,2.495,0.021213203435596288,NA,NA,NA,NA,22.37520001786,2.495,NA
2018-07-14,15,h2o,1.93296667262,none,200,4,2,23.27027777777778,27.88,2.8953463854141344,18.92,80422.08,NA,NA,NA,NA,NA,NA,TRUE,17:30:00,19:42:00,1040,27.43076923076923,27.88,26.68,1,1.6078957092096529,0,0.4913596576063776,2.0992553668160303,Inf,11.245000000000001,0.021213203435595972,NA,NA,NA,NA,22.772900017860003,37.18,NA
2018-07-14,13,sed,26.062166672620002,none,300,4,2,23.553333333333335,28.18,2.861921942121623,19.26,81400.31999999999,NA,NA,NA,NA,NA,NA,TRUE,16:05:00,18:17:00,1679,28.064615384615387,28.18,27.71,1,0,0,0,0,NaN,NA,NA,NA,NA,NA,NA,31.314400017860002,75.885,NA
2018-07-14,7,h2o,2.6421666726199997,none,100,2,1,23.272083333333335,28.01,3.036581136739145,18.79,80428.31999999999,NA,NA,NA,NA,NA,NA,TRUE,14:59:00,17:08:00,2044,27.46,27.97,26.68,1,0,0,0.4298239214999997,0.4298239214999997,Inf,7.16,0.08485281374238578,NA,NA,NA,NA,8.56630001786,167.945,NA
2018-07-16,36,peri,3.11916667262,none,200,9,3,25.32638888888889,29.64,2.6755938132127337,21.45,87528,0.21,15.03,0.5,0,14.33,1.5,TRUE,12:55:00,14:57:00,1914,26.6675,27.97,25.27,1,3.695976313912716,0,0.4913596576063776,4.187335971519094,Inf,32.980000000000004,0.5939696961966973,NA,NA,NA,NA,19.77870001786,40.345000000000006,NA
2018-07-14,6,sed,6.62066667262,none,300,2,1,23.81659722222222,28.48,2.8536530785257774,19.47,82310.16,NA,NA,NA,NA,NA,NA,TRUE,14:25:00,16:25:00,NA,27.559166666666666,28.23,26.77,1,0.556789902607767,0,0.5386948392266683,1.0954847418344351,Inf,NA,NA,NA,NA,NA,NA,11.401300017859999,28.314999999999998,NA
2018-07-18,16,peri,2.0819666726199997,none,100,4,2,25.857569444444444,29.73,2.2756203324020565,22.73,89363.76,0.49,9.75,0.56,0.79,7.9,1.68,TRUE,16:28:00,18:31:00,16615,29.353846153846153,29.73,28.91,1,0.5093259562739259,0.7188264670021085,0.5102937302544938,1.0196196865284195,1.4184503956577723,NA,NA,NA,NA,NA,NA,9.863200017859999,9.239999999999998,NA
2018-07-16,14,sed,27.735766672620002,none,0,4,2,23.9175,28.78,3.043455548931458,19.56,82658.88,0,8.16,0.81,0,7.35,1.26,TRUE,15:34:00,18:06:00,NA,28.505333333333333,28.78,27.84,1,0,0,0.4061563306898544,0.4061563306898544,Inf,NA,NA,NA,NA,NA,NA,NA,31.724999999999998,NA
2018-07-20,5,peri,1.82656667262,none,200,2,1,24.621180555555554,29.26,2.911015610273437,20.46,85090.79999999999,0.62,26.71,0.29,0,25.79,1.58,TRUE,13:14:00,15:16:00,26776,27.11769230769231,28.23,25.74,1,0,0,0.373021703555651,0.373021703555651,Inf,44.685,0.07778174593051983,NA,NA,NA,NA,21.08620001786,59.735,NA
2018-07-18,35,sed,5.21756667262,none,300,9,3,27.757708333333333,31.44,2.1377717694159704,24.79,95930.64,0.05,18.1,1.09,0,16.97,1.83,TRUE,14:40:00,14:47:00,NA,30.148333333333333,30.54,29.73,1,0.311412460750136,0.9233827554189482,0.41562336701391245,0.7270358277640485,0.7873612794882496,NA,NA,NA,NA,NA,NA,7.76850001786,44.09,NA
2018-07-20,43,h2o,1.5959666726200001,none,300,11,4,25.445833333333333,29.47,2.4740667520716357,21.58,87940.79999999999,0.59,8.53,0.88,0,7.06,1.72,TRUE,12:44:00,14:51:00,27984,26.751538461538463,28.01,25.31,1,2.8265200518018316,0,0.47242558495826115,3.298945636760093,Inf,5.824999999999999,0.0212132034355966,NA,NA,NA,NA,11.40670001786,140.67999999999998,NA
2018-07-20,36,h2o,1.0492666726200002,none,200,9,3,24.05576388888889,27.93,2.4880721269482233,20.42,83136.72,0.23,20.71,0.15,0,20.32,1.7,TRUE,10:55:00,13:01:00,21526,22.655384615384616,24.15,21.15,1,0.19230239927078266,0,0.3777552217176802,0.5700576209884629,Inf,4.66,0.0424264068711932,NA,NA,NA,NA,11.92690001786,52.135000000000005,NA
2018-07-14,16,sed,9.65086667262,none,100,4,2,22.388402777777777,26.94,2.780703403287587,18.36,77374.31999999999,NA,NA,NA,NA,NA,NA,TRUE,18:13:00,20:18:00,1078,25.966666666666665,26.34,25.44,1,0.22017922217020555,0,0.5008266939304357,0.7210059161006412,Inf,NA,NA,NA,NA,NA,NA,14.45200001786,35.935,NA
2018-07-20,36,sed,9.41826667262,none,200,9,3,24.05576388888889,27.93,2.4880721269482233,20.42,83136.72,0.23,20.71,0.15,0,20.32,1.7,TRUE,10:55:00,13:01:00,21526,22.655384615384616,24.15,21.15,1,0.19230239927078266,0,0.3777552217176802,0.5700576209884629,Inf,NA,NA,NA,NA,NA,NA,11.92690001786,52.135000000000005,NA
2018-07-20,35,peri,1.4123666726200002,none,300,9,3,25.187986111111112,29.38,2.602384484813641,21.4,87049.68000000001,0.56,24.56,0.59,0,23.4,1.64,TRUE,10:43:00,12:58:00,23935,23.71076923076923,25.35,22.05,1,0.7199685842372845,0,0.4014228125278255,1.1213913967651101,Inf,54.085,0.7424621202458729,NA,NA,NA,NA,7.484200017860001,59.775,NA
2018-07-16,35,sed,9.04776667262,none,300,9,3,26.368055555555557,30.84,2.7483572404924943,22.35,91128,0,17.89,1.25,0.7,15.93,1.86,TRUE,13:17:00,15:20:00,1670,28.743846153846153,29.81,27.37,1,2.9055972044331684,0,0.6570327932773945,3.562629997710563,Inf,NA,NA,NA,NA,NA,NA,15.47610001786,33.35,NA
2018-07-16,8,peri,4.14646667262,none,0,2,1,24.737430555555555,29.73,3.150186973367091,20.2,85492.56,0,16.07,0.9,0,15.17,1.34,TRUE,16:15:00,18:24:00,1397,29.529230769230768,29.73,29,1,0,0,0.3446205945834768,0.3446205945834768,Inf,43.79,0.18384776310850598,NA,NA,NA,NA,4.14646667262,43.79,NA
2018-07-16,36,h2o,2.5409666726199998,none,200,9,3,25.32638888888889,29.64,2.6755938132127337,21.45,87528,0.21,15.03,0.5,0,14.33,1.5,TRUE,12:55:00,14:57:00,1914,26.6675,27.97,25.27,1,3.695976313912716,0,0.4913596576063776,4.187335971519094,Inf,7.365,0.007071067811865324,NA,NA,NA,NA,19.77870001786,40.345000000000006,NA
2018-07-20,35,h2o,1.5493666726200002,none,300,9,3,25.187986111111112,29.38,2.602384484813641,21.4,87049.68000000001,0.56,24.56,0.59,0,23.4,1.64,TRUE,10:43:00,12:58:00,23935,23.71076923076923,25.35,22.05,1,0.7199685842372845,0,0.4014228125278255,1.1213913967651101,Inf,5.6899999999999995,0.3818376618407357,NA,NA,NA,NA,7.484200017860001,59.775,NA
2018-07-20,36,peri,1.45936667262,none,200,9,3,24.05576388888889,27.93,2.4880721269482233,20.42,83136.72,0.23,20.71,0.15,0,20.32,1.7,TRUE,10:55:00,13:01:00,21526,22.655384615384616,24.15,21.15,1,0.19230239927078266,0,0.3777552217176802,0.5700576209884629,Inf,47.475,0.12020815280171429,NA,NA,NA,NA,11.92690001786,52.135000000000005,NA
2018-07-14,7,sed,3.81036667262,none,100,2,1,23.272083333333335,28.01,3.036581136739145,18.79,80428.31999999999,NA,NA,NA,NA,NA,NA,TRUE,14:59:00,17:08:00,2044,27.46,27.97,26.68,1,0,0,0.4298239214999997,0.4298239214999997,Inf,NA,NA,NA,NA,NA,NA,8.56630001786,167.945,NA
2018-07-18,34,h2o,1.5915666726200002,none,100,9,3,25.962152777777778,29.51,2.169113499819022,22.95,89725.20000000001,0.43,14.3,0.43,0.33,13.1,1.38,TRUE,14:15:00,16:20:00,46935,28.592307692307692,29.38,27.63,1,0,0,0.44402447598608696,0.44402447598608696,Inf,10.83,0,NA,NA,NA,NA,NA,50.135,NA
2018-07-20,5,h2o,1.5978666726200002,none,200,2,1,24.621180555555554,29.26,2.911015610273437,20.46,85090.79999999999,0.62,26.71,0.29,0,25.79,1.58,TRUE,13:14:00,15:16:00,26776,27.11769230769231,28.23,25.74,1,0,0,0.373021703555651,0.373021703555651,Inf,15.05,0.0707106781186545,NA,NA,NA,NA,21.08620001786,59.735,NA
2018-07-14,8,h2o,2.46846667262,none,0,2,1,22.646527777777777,27.75,3.1747939351541428,18.1,78266.4,NA,NA,NA,NA,NA,NA,TRUE,15:21:00,17:39:00,1797,27.436153846153847,27.75,26.81,1,0.8744282354122065,0,0.41562336701391245,1.2900516024261188,Inf,7.9,0.014142135623731277,NA,NA,NA,NA,22.74740001786,55.7425,NA
2018-07-14,14,peri,2.6901666726199998,none,0,4,2,21.991805555555555,26.81,2.9655138242212318,17.72,76003.68000000001,NA,NA,NA,NA,NA,NA,TRUE,16:42:00,18:58:00,1397,26.52846153846154,26.81,25.91,1,0,0,0.3493541127455057,0.3493541127455057,Inf,66.375,0.7990306627407955,NA,NA,NA,NA,16.84550001786,69.565,NA
2018-07-20,43,peri,1.48376667262,none,300,11,4,25.445833333333333,29.47,2.4740667520716357,21.58,87940.79999999999,0.59,8.53,0.88,0,7.06,1.72,TRUE,12:44:00,14:51:00,27984,26.751538461538463,28.01,25.31,1,2.8265200518018316,0,0.47242558495826115,3.298945636760093,Inf,134.855,42.99916336395395,NA,NA,NA,NA,11.40670001786,140.67999999999998,NA
2018-07-20,43,sed,8.32696667262,none,300,11,4,25.445833333333333,29.47,2.4740667520716357,21.58,87940.79999999999,0.59,8.53,0.88,0,7.06,1.72,TRUE,12:44:00,14:51:00,27984,26.751538461538463,28.01,25.31,1,2.8265200518018316,0,0.47242558495826115,3.298945636760093,Inf,NA,NA,NA,NA,NA,NA,11.40670001786,140.67999999999998,NA
2018-07-14,6,h2o,2.52046667262,none,300,2,1,23.81659722222222,28.48,2.8536530785257774,19.47,82310.16,NA,NA,NA,NA,NA,NA,TRUE,14:25:00,16:25:00,NA,27.559166666666666,28.23,26.77,1,0.556789902607767,0,0.5386948392266683,1.0954847418344351,Inf,5.025,0.10606601717798175,NA,NA,NA,NA,11.401300017859999,28.314999999999998,NA
2018-07-20,41,sed,7.90876667262,none,0,11,4,22.57465277777778,26.55,2.4984291325434618,19.09,78018,0.24,11.66,0.83,0,10.59,1.2,TRUE,12:04:00,14:09:00,28785,23.091666666666665,24.24,21.79,1,0,0,0.42035688517594166,0.42035688517594166,Inf,NA,NA,NA,NA,NA,NA,11.17700001786,26.65,NA
2018-07-16,5,sed,15.69276667262,none,200,2,1,26.192291666666666,30.97,3.076621914347967,21.62,90520.56,0,15.71,0.79,0,14.92,1.46,TRUE,17:17:00,19:22:00,1053,30.557142857142857,30.97,29.86,1,0.29113840773237365,0,0.42035688517594166,0.7114952929083154,Inf,NA,NA,NA,NA,NA,NA,25.58830001786,37.095,NA
2018-07-18,34,sed,12.39466667262,none,100,9,3,25.962152777777778,29.51,2.169113499819022,22.95,89725.20000000001,0.43,14.3,0.43,0.33,13.1,1.38,TRUE,14:15:00,16:20:00,46935,28.592307692307692,29.38,27.63,1,0,0,0.44402447598608696,0.44402447598608696,Inf,NA,NA,NA,NA,NA,NA,NA,50.135,NA
2018-07-20,7,sed,4.21436667262,none,100,2,1,23.634027777777778,28.01,2.8173608439632156,19.6,81679.20000000001,0.53,12.12,0.42,0,11.17,1.29,TRUE,13:34:00,15:37:00,27036,26.339166666666667,27.32,25.44,1,0,0,0.36355466723159297,0.36355466723159297,Inf,NA,NA,NA,NA,NA,NA,7.18390001786,65.4,NA
2018-07-20,6,h2o,2.41516667262,none,300,2,1,25.002569444444443,29,2.590351583051049,21.19,86408.88,0.94,12.99,0.59,0,11.46,1.51,TRUE,13:45:00,15:47:00,29888,27.68,28.4,26.72,1,0.6560111051713509,0,0.4629585486342031,1.118969653805554,Inf,7.83,0.05656854249492385,NA,NA,NA,NA,14.72630001786,76.27999999999999,NA
2018-07-20,13,h2o,1.6461666726200002,none,300,4,2,24.936527777777776,29.08,2.645435525221531,20.93,86180.64,0.4,20.85,0.21,0,20.24,1.36,TRUE,11:08:00,13:18:00,31917,24.357692307692307,25.65,22.95,1,0.2708643547146115,0,0.36355466723159297,0.6344190219462045,Inf,17.87,0.12727922061357835,NA,NA,NA,NA,22.329700017860002,50.89,NA
2018-07-16,13,h2o,5.1138666726199995,none,300,4,2,26.29,30.8,2.854292804283998,22.01,90858.24,0.98,22.73,0.08,0,21.67,1.25,TRUE,15:52:00,18:06:00,1566,30.675384615384615,30.8,30.46,1,0,0.7058482246425388,1.2856651727885744,1.2856651727885744,1.821447058876816,8.59,0.014142135623730649,NA,NA,NA,NA,35.44830001786,72.445,NA
2018-07-14,8,sed,17.45156667262,none,0,2,1,22.646527777777777,27.75,3.1747939351541428,18.1,78266.4,NA,NA,NA,NA,NA,NA,TRUE,15:21:00,17:39:00,1797,27.436153846153847,27.75,26.81,1,0.8744282354122065,0,0.41562336701391245,1.2900516024261188,Inf,NA,NA,NA,NA,NA,NA,22.74740001786,55.7425,NA
2018-07-20,6,sed,10.85816667262,none,300,2,1,25.002569444444443,29,2.590351583051049,21.19,86408.88,0.94,12.99,0.59,0,11.46,1.51,TRUE,13:45:00,15:47:00,29888,27.68,28.4,26.72,1,0.6560111051713509,0,0.4629585486342031,1.118969653805554,Inf,NA,NA,NA,NA,NA,NA,14.72630001786,76.27999999999999,NA
2018-07-14,8,peri,2.8273666726199997,none,0,2,1,22.646527777777777,27.75,3.1747939351541428,18.1,78266.4,NA,NA,NA,NA,NA,NA,TRUE,15:21:00,17:39:00,1797,27.436153846153847,27.75,26.81,1,0.8744282354122065,0,0.41562336701391245,1.2900516024261188,Inf,47.8425,35.92598166137334,NA,NA,NA,NA,22.74740001786,55.7425,NA
2018-07-20,5,sed,17.66176667262,none,200,2,1,24.621180555555554,29.26,2.911015610273437,20.46,85090.79999999999,0.62,26.71,0.29,0,25.79,1.58,TRUE,13:14:00,15:16:00,26776,27.11769230769231,28.23,25.74,1,0,0,0.373021703555651,0.373021703555651,Inf,NA,NA,NA,NA,NA,NA,21.08620001786,59.735,NA
2018-07-18,43,sed,18.31896667262,none,300,11,4,28.10375,31.83,2.135331446079363,25.18,97126.56,0.62,7.35,0.92,0,5.81,1.63,TRUE,12:35:00,14:51:00,29271,29.395714285714284,30.71,27.93,1,0.17963111613468122,0.7240937528384693,0.604964093495075,0.7845952096297562,1.0835547283126243,NA,NA,NA,NA,NA,NA,22.37520001786,2.495,NA
2018-07-18,42,sed,4.672966672619999,none,100,11,4,25.935,29.9,2.3730568053459233,22.73,89631.36,0.35,8.92,0.71,0,7.86,1.46,TRUE,12:02:00,14:34:00,NA,26.582,28.14,24.92,1,0,0.36656477963681605,0.4108898488518836,0.4108898488518836,1.1209201529371802,NA,NA,NA,NA,NA,NA,8.41770001786,83.035,NA
2018-07-20,13,peri,1.31896667262,none,300,4,2,24.936527777777776,29.08,2.645435525221531,20.93,86180.64,0.4,20.85,0.21,0,20.24,1.36,TRUE,11:08:00,13:18:00,31917,24.357692307692307,25.65,22.95,1,0.2708643547146115,0,0.36355466723159297,0.6344190219462045,Inf,33.019999999999996,0.04242640687118943,NA,NA,NA,NA,22.329700017860002,50.89,NA
2018-07-20,13,sed,19.36456667262,none,300,4,2,24.936527777777776,29.08,2.645435525221531,20.93,86180.64,0.4,20.85,0.21,0,20.24,1.36,TRUE,11:08:00,13:18:00,31917,24.357692307692307,25.65,22.95,1,0.2708643547146115,0,0.36355466723159297,0.6344190219462045,Inf,NA,NA,NA,NA,NA,NA,22.329700017860002,50.89,NA
2018-07-20,34,peri,2.0196666726199997,none,100,9,3,23.292083333333334,27.02,2.440456473121944,19.77,80497.44,0,15.4,0.99,0,14.41,1.29,TRUE,10:27:00,12:31:00,147431,21.064615384615383,22.56,19.82,1,0,0,0.5386948392266683,0.5386948392266683,Inf,44.675,0.10606601717798113,NA,NA,NA,NA,12.18750001786,49.86,NA
2018-07-20,14,peri,1.85446667262,none,0,4,2,22.548958333333335,26.98,2.7300018491118005,18.74,77929.20000000001,0.29,8.79,0,1.67,6.84,1.08,TRUE,11:19:00,13:24:00,30146,22.344615384615384,23.76,20.89,1,0.1821653727619014,0,0.4108898488518836,0.593055221613785,Inf,61.754999999999995,0.8980256121069176,NA,NA,NA,NA,NA,70.69999999999999,NA
2018-07-20,41,h2o,1.65146667262,none,0,11,4,22.57465277777778,26.55,2.4984291325434618,19.09,78018,0.24,11.66,0.83,0,10.59,1.2,TRUE,12:04:00,14:09:00,28785,23.091666666666665,24.24,21.79,1,0,0,0.42035688517594166,0.42035688517594166,Inf,5.470000000000001,0.014142135623731277,NA,NA,NA,NA,11.17700001786,26.65,NA
2018-07-14,5,h2o,2.08076667262,none,200,2,1,23.62736111111111,28.65,3.074968187023136,19.13,81656.16,NA,NA,NA,NA,NA,NA,TRUE,13:35:00,15:39:00,NA,26.5,27.75,25.31,1,0.26579584146017093,0,0.9203356023066093,1.1861314437667803,Inf,5.51,0.014142135623730649,NA,NA,NA,NA,3.96133334524,5.51,NA
2018-07-14,NA,sed,8.33046667262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33046667262,0,NA
2018-07-16,5,peri,5.15816667262,none,200,2,1,26.192291666666666,30.97,3.076621914347967,21.62,90520.56,0,15.71,0.79,0,14.92,1.46,TRUE,17:17:00,19:22:00,1053,30.557142857142857,30.97,29.86,1,0.29113840773237365,0,0.42035688517594166,0.7114952929083154,Inf,30.71,0.18384776310850345,NA,NA,NA,NA,25.58830001786,37.095,NA
2018-07-20,34,h2o,1.59676667262,none,100,9,3,23.292083333333334,27.02,2.440456473121944,19.77,80497.44,0,15.4,0.99,0,14.41,1.29,TRUE,10:27:00,12:31:00,147431,21.064615384615383,22.56,19.82,1,0,0,0.5386948392266683,0.5386948392266683,Inf,5.1850000000000005,0.03535533905932725,NA,NA,NA,NA,12.18750001786,49.86,NA
2018-07-20,44,h2o,1.51856667262,none,200,11,4,24.359375,28.4,2.541116218242563,20.46,84186,1.14,7.67,0,0.58,5.94,1.49,TRUE,13:06:00,15:14:00,28240,26.06,27.32,24.71,1,0.6639573398446839,0,0.41562336701391245,1.0795807068585963,Inf,4.465,0.0212132034355966,NA,NA,NA,NA,127.10870001786,87.37,NA
